Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,YearsSinceRemod,TotalBath,TotalPorchSF,TotalSF,OverallQual_SF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_Missing,Alley_Pave,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE
688,160,69.0,8.53817159780143,IR2,Lvl,AllPub,FR2,Gtl,7,5,2004,2004,CompShg,MetalSd,MetalSd,0.0,2,4,PConc,2,4,No,GLQ,239,Unf,0,312,551,GasA,0,Y,SBrkr,551,551,0,7.005789019253503,0,0,2,1,2,1,2,4,Typ,0,Detchd,2004.0,Unf,2,480,5,5,Y,0,60,0,0,0,0,3,2,Missing,0,3,2007,WD,Normal,11.910365121788654,3,3,2.5,60,1653,7714.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
689,20,60.0,8.998384010052538,Reg,HLS,AllPub,Inside,Gtl,8,6,2007,2007,CompShg,MetalSd,MetalSd,0.0,2,4,PConc,2,4,Av,GLQ,945,Unf,0,474,1419,GasA,0,Y,SBrkr,1419,0,0,7.258412150595307,1,0,2,0,2,1,2,7,Typ,1,Attchd,2007.0,RFn,2,567,5,5,Y,140,0,0,0,0,0,3,2,Missing,0,10,2007,New,Partial,12.879019669789754,0,0,3.0,0,2838,11352.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
690,120,61.0,8.933004591578547,IR1,Lvl,AllPub,Corner,Gtl,6,5,2005,2006,CompShg,VinylSd,VinylSd,256.0,2,4,PConc,2,4,Av,ALQ,20,Unf,0,1342,1362,GasA,0,Y,SBrkr,1362,0,0,7.217443431696533,0,0,2,0,2,1,2,6,Typ,1,Attchd,2005.0,RFn,2,460,5,5,Y,192,28,0,0,0,0,3,2,Missing,0,6,2007,WD,Normal,12.179220327453931,2,1,2.0,28,2724,8172.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
691,120,69.0,8.395477432732141,Reg,Lvl,AllPub,Inside,Gtl,6,5,2004,2004,CompShg,VinylSd,VinylSd,147.0,2,4,PConc,2,4,Gd,GLQ,697,Unf,0,151,848,GasA,0,Y,SBrkr,848,0,0,6.744059186311348,1,0,1,0,1,1,2,3,Typ,1,Attchd,2004.0,RFn,2,420,5,5,Y,149,0,0,0,0,0,3,2,Missing,0,5,2008,WD,Normal,11.856522261533735,4,4,2.0,0,1696,5088.0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
692,60,104.0,9.779878201821504,IR1,Lvl,AllPub,Corner,Gtl,10,6,1994,1995,WdShngl,HdBoard,HdBoard,1170.0,0,4,PConc,0,4,Gd,GLQ,1455,Unf,0,989,2052,GasA,0,Y,SBrkr,2444,1872,0,7.918856065618935,0,1,3,1,4,1,0,10,Typ,2,Attchd,1994.0,Fin,3,832,5,5,Y,382,50,0,0,0,0,3,2,Missing,0,1,2007,WD,Normal,13.534474352733596,13,12,4.0,50,6368,27476.25,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
693,60,42.0,9.779878201821504,IR1,Lvl,AllPub,Inside,Mod,7,5,1989,1990,CompShg,MetalSd,MetalSd,293.0,2,4,PConc,2,4,Gd,GLQ,965,Unf,0,245,1210,GasA,0,Y,SBrkr,1238,1281,0,7.832014180505469,1,0,2,1,4,1,2,9,Typ,2,Attchd,1989.0,RFn,2,628,5,5,Y,320,27,0,0,0,0,3,2,Missing,0,4,2006,WD,Normal,12.721888795877376,17,16,3.5,27,3729,17633.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
694,30,60.0,8.594339400592892,Reg,Lvl,AllPub,Corner,Sev,5,6,1921,1968,CompShg,MetalSd,MetalSd,0.0,3,4,BrkTil,4,4,No,Unf,0,Unf,0,1073,1073,GasA,0,Y,SBrkr,1073,0,0,6.97914527506881,0,0,1,0,2,1,3,4,Typ,0,Detchd,1968.0,Unf,1,326,5,5,Y,0,0,112,0,0,0,3,2,Missing,0,12,2006,WD,Abnorml,11.59433032142082,85,38,1.0,112,2146,5365.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
695,50,51.0,8.71948076085107,Reg,Lvl,AllPub,Corner,Gtl,5,6,1936,1950,CompShg,Wd Sdng,Wd Sdng,0.0,3,1,BrkTil,4,4,No,Unf,0,Unf,0,927,927,GasA,4,Y,SBrkr,1067,472,0,7.339537695407674,0,0,1,1,3,1,3,5,Typ,0,Detchd,1995.0,Unf,2,576,5,5,Y,112,0,0,0,0,0,3,3,Missing,0,4,2009,WD,Normal,11.860062063178267,73,59,1.5,0,2466,7695.0,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
696,20,54.0,9.533293058509884,IR1,Lvl,AllPub,Inside,Gtl,6,6,1987,1987,CompShg,HdBoard,HdBoard,72.0,3,4,CBlock,2,1,No,GLQ,980,LwQ,40,92,1112,GasA,2,Y,SBrkr,1137,0,0,7.037027614686276,1,0,2,0,2,1,2,5,Typ,1,Attchd,1987.0,Unf,2,551,5,5,Y,125,0,0,0,0,0,3,2,Missing,0,7,2006,WD,Normal,12.07824495582233,19,19,3.0,0,2249,6822.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
697,30,50.0,8.699681400989514,Reg,Lvl,AllPub,Inside,Gtl,5,7,1921,1950,CompShg,Wd Sdng,Wd Shng,0.0,3,4,CBlock,4,4,No,LwQ,616,Unf,0,0,616,GasA,2,Y,SBrkr,616,0,0,6.424869023905388,0,0,1,0,2,1,3,4,Typ,0,Detchd,1921.0,Unf,1,205,5,5,Y,0,0,129,0,0,0,3,2,Missing,0,6,2006,WD,Normal,11.39640288460621,85,56,1.0,129,1232,3080.0,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
698,20,57.0,8.76732914779405,IR1,Lvl,AllPub,Inside,Gtl,5,7,1952,1952,CompShg,Wd Sdng,Wd Sdng,0.0,3,4,PConc,0,1,Mn,LwQ,210,ALQ,551,219,980,GasA,1,Y,FuseA,1148,0,0,7.046647277848756,0,1,1,0,2,1,3,6,Typ,0,Detchd,1952.0,Unf,1,308,5,5,Y,0,0,0,0,0,0,3,2,Missing,0,9,2006,WD,Normal,11.72400453218338,54,54,1.5,0,2128,5740.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
699,20,65.0,9.042040056544485,Reg,Lvl,AllPub,Inside,Gtl,5,8,1965,2009,CompShg,MetalSd,MetalSd,0.0,3,2,CBlock,4,4,No,GLQ,553,BLQ,117,224,894,GasA,0,Y,SBrkr,894,0,0,6.796823718274855,1,0,1,0,3,1,3,5,Typ,1,Detchd,1973.0,Unf,1,336,5,5,Y,416,144,0,0,0,0,3,3,Missing,0,4,2010,WD,Normal,11.83863282480007,45,1,2.0,144,1788,4470.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
700,120,59.0,8.36240897761537,IR2,Lvl,AllPub,Inside,Gtl,7,5,2004,2004,CompShg,MetalSd,MetalSd,0.0,2,4,PConc,2,4,Mn,GLQ,16,Unf,0,1375,1391,GasA,0,Y,SBrkr,1391,0,0,7.238496840894365,0,0,2,0,2,1,2,5,Typ,0,Attchd,2004.0,RFn,2,530,5,5,Y,156,158,0,0,0,0,3,2,Missing,0,7,2008,WD,Normal,12.185875040240456,4,4,2.0,158,2782,9737.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
701,20,85.0,9.570250078424843,Reg,Lvl,AllPub,Inside,Gtl,8,5,2002,2002,CompShg,VinylSd,VinylSd,630.0,2,4,PConc,0,4,Gd,GLQ,1274,Unf,0,526,1800,GasA,0,Y,SBrkr,1800,0,0,7.496097345175956,1,0,2,0,3,1,2,7,Typ,1,Attchd,2002.0,Fin,3,765,5,5,Y,270,78,0,0,0,0,3,2,Missing,0,5,2006,WD,Normal,12.652362948153474,4,4,3.0,78,3600,14400.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
702,20,80.0,9.169622538697624,Reg,Lvl,AllPub,Inside,Gtl,7,5,1969,1969,CompShg,HdBoard,HdBoard,168.0,3,4,CBlock,4,4,No,Unf,0,Unf,0,1164,1164,GasA,4,Y,SBrkr,1164,0,0,7.060476365999801,0,0,1,1,3,1,3,6,Typ,0,Attchd,1969.0,Unf,2,528,5,5,Y,0,0,0,0,0,0,3,2,Missing,0,7,2006,COD,Normal,11.849404844423074,37,37,1.5,0,2328,8148.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
703,60,82.0,9.428591977209964,IR1,Lvl,AllPub,Inside,Gtl,8,5,2006,2006,CompShg,VinylSd,VinylSd,466.0,0,4,PConc,0,1,No,Unf,0,Unf,0,1234,1234,GasA,0,Y,SBrkr,1264,1312,0,7.854381210652365,0,0,2,1,4,1,0,10,Typ,1,BuiltIn,2006.0,Fin,3,666,5,5,Y,324,100,0,0,0,0,3,2,Missing,0,7,2006,New,Partial,12.799178471909892,0,0,2.5,100,3810,20608.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
704,190,76.0,8.939974177289633,Reg,Lvl,AllPub,Inside,Gtl,5,9,1900,1996,CompShg,Wd Sdng,Wd Sdng,0.0,3,2,BrkTil,2,4,No,Unf,0,Unf,0,360,360,GasA,2,Y,SBrkr,1032,780,0,7.502738210754851,0,0,2,0,4,2,2,8,Typ,1,Detchd,1999.0,Unf,2,672,5,5,N,344,0,40,0,0,0,3,3,Missing,0,5,2010,WD,Normal,11.849404844423074,110,14,2.0,40,2172,9060.0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
705,20,70.0,9.036106025364846,Reg,Lvl,AllPub,Inside,Gtl,7,5,2004,2005,CompShg,VinylSd,VinylSd,109.0,2,4,PConc,2,4,Av,GLQ,712,Unf,0,761,1473,GasA,0,Y,SBrkr,1484,0,0,7.3031700512368,1,0,2,0,3,1,2,7,Typ,0,Attchd,2004.0,RFn,2,606,5,5,Y,0,35,0,144,0,0,3,2,Missing,0,5,2010,WD,Normal,12.269052139516225,6,5,3.0,179,2957,10388.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
706,190,70.0,8.630700432209832,Reg,Lvl,AllPub,Inside,Gtl,4,5,1930,1950,CompShg,VinylSd,Wd Shng,0.0,1,1,Slab,3,2,Missing,Missing,0,Missing,0,0,42,GasA,1,N,SBrkr,372,720,0,6.996681488176539,0,0,2,0,3,2,1,7,Mod,0,Missing,1980.0,Missing,0,0,3,3,N,0,0,0,0,0,0,3,2,Othr,3500,7,2010,WD,Normal,10.915106645867503,80,60,2.0,0,1134,4368.0,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
707,20,69.0,9.779878201821504,IR2,Low,AllPub,CulDSac,Sev,7,5,1971,2002,CompShg,Plywood,Plywood,351.0,3,4,CBlock,2,4,Gd,GLQ,1219,Unf,0,424,1643,GasA,4,Y,SBrkr,1824,0,0,7.509335266016592,1,0,2,0,2,1,2,5,Typ,2,Attchd,1971.0,Unf,2,739,5,5,Y,380,48,0,0,0,0,3,2,Missing,0,6,2007,WD,Normal,12.618185607609805,36,5,3.0,48,3467,12768.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
708,120,48.0,8.738895704934043,Reg,Lvl,AllPub,Inside,Gtl,8,5,2006,2006,CompShg,MetalSd,MetalSd,176.0,2,4,PConc,2,4,No,GLQ,863,Unf,0,461,1324,GasA,0,Y,SBrkr,1324,0,0,7.1891677384203225,1,0,2,0,2,1,2,6,Typ,1,Attchd,2006.0,Fin,2,550,5,5,Y,192,38,0,0,0,0,3,2,Missing,0,12,2009,WD,Normal,12.445093483000798,3,3,3.0,38,2648,10592.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
709,60,65.0,9.107088742165708,IR1,Lvl,AllPub,Inside,Gtl,7,5,2007,2007,CompShg,VinylSd,VinylSd,0.0,2,4,PConc,2,4,Av,Unf,0,Unf,0,728,728,GasA,0,Y,SBrkr,728,728,0,7.284134806195205,0,0,2,1,3,1,2,8,Typ,1,Attchd,2007.0,Fin,2,400,5,5,Y,100,24,0,0,0,0,3,2,Missing,0,7,2007,New,Partial,12.09815887308463,0,0,2.5,24,2184,10192.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
710,20,69.0,8.876684166614451,IR1,Lvl,AllPub,Inside,Gtl,5,7,1966,1966,CompShg,HdBoard,HdBoard,41.0,3,4,PConc,4,4,No,Unf,0,Unf,0,876,876,GasA,4,Y,SBrkr,904,0,0,6.807934943699926,0,0,1,0,3,1,3,6,Typ,0,Attchd,1966.0,Unf,1,408,5,5,Y,0,0,0,0,0,0,3,3,Missing,0,12,2008,WD,Abnorml,11.60733523953139,42,42,1.0,0,1780,4520.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
711,30,56.0,8.326274787396764,IR1,Lvl,AllPub,Inside,Gtl,3,6,1935,2003,CompShg,VinylSd,VinylSd,0.0,2,4,CBlock,4,4,No,Unf,0,Unf,0,270,270,GasA,2,Y,SBrkr,729,0,0,6.593044534142437,0,0,1,0,2,1,3,5,Maj2,0,Missing,1980.0,Missing,0,0,3,3,N,0,0,0,0,0,0,3,2,Missing,0,7,2008,WD,Normal,10.859018228147889,73,5,1.0,0,999,2187.0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
712,50,66.0,9.072571442231286,Reg,HLS,AllPub,Inside,Mod,4,7,1900,1950,CompShg,MetalSd,MetalSd,0.0,3,4,Stone,4,4,Mn,Unf,0,Unf,0,859,859,GasA,2,Y,SBrkr,859,319,0,7.072421900537371,0,0,1,0,2,1,3,7,Typ,0,Detchd,1964.0,RFn,1,384,5,5,N,68,0,98,0,0,0,3,2,Missing,0,1,2010,WD,Abnorml,11.54031687156214,110,60,1.0,98,2037,4712.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
713,120,40.0,8.449342524508063,IR1,HLS,AllPub,Inside,Gtl,8,5,1988,1989,CompShg,HdBoard,HdBoard,0.0,2,4,PConc,2,4,Mn,GLQ,767,Unf,0,461,1228,GasA,2,Y,SBrkr,1228,0,0,7.113956109566034,1,0,2,0,2,1,2,5,Typ,1,Attchd,1988.0,Fin,2,472,5,5,Y,168,120,0,0,0,0,3,2,Missing,0,10,2008,WD,Normal,12.149507585033072,20,19,3.0,120,2456,9824.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
714,190,60.0,9.197660318818809,Reg,Lvl,AllPub,Inside,Gtl,4,5,1970,1970,CompShg,HdBoard,HdBoard,160.0,3,4,CBlock,4,4,Av,ALQ,789,Unf,0,171,960,GasW,4,N,SBrkr,960,0,0,6.8679744089702925,1,0,1,0,3,1,3,6,Typ,0,Detchd,1970.0,Unf,2,576,5,5,Y,0,288,0,0,0,0,3,2,Missing,0,5,2006,WD,Normal,11.767575435251748,36,36,2.0,288,1920,3840.0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
715,60,69.0,9.5117774096603,IR1,Lvl,AllPub,CulDSac,Gtl,6,8,1976,2005,CompShg,HdBoard,Plywood,289.0,2,4,CBlock,4,4,No,GLQ,533,Unf,0,192,725,GasA,0,Y,SBrkr,725,754,0,7.299797366758161,0,0,2,1,3,1,2,6,Typ,0,Attchd,1976.0,RFn,2,475,5,5,Y,0,44,0,0,0,0,3,2,Missing,0,3,2010,WD,Normal,11.779136168550774,34,5,2.5,44,2204,8874.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
716,20,78.0,9.224341891611996,Reg,Lvl,AllPub,Inside,Gtl,6,5,1974,1974,CompShg,HdBoard,HdBoard,174.0,3,4,CBlock,2,4,No,Unf,0,Unf,0,1064,1064,GasA,4,Y,SBrkr,1350,0,0,7.208600337960199,0,0,2,0,3,1,3,7,Typ,1,Attchd,1974.0,RFn,2,478,5,5,Y,0,0,0,0,0,0,3,3,Missing,0,8,2009,WD,Normal,12.013706813470414,35,35,2.0,0,2414,8100.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
717,70,60.0,9.287394001418471,Reg,Bnk,AllPub,Inside,Gtl,7,8,1890,1998,CompShg,Wd Sdng,VinylSd,0.0,3,2,BrkTil,4,4,No,Unf,0,Unf,0,718,718,GasA,0,Y,SBrkr,1576,978,0,7.845807502637805,0,0,1,1,3,1,3,8,Typ,0,Detchd,1996.0,Unf,2,704,5,5,P,0,48,143,0,0,0,3,2,Missing,0,7,2007,WD,Normal,11.979805470779858,117,9,1.5,191,3272,17878.0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
718,20,80.0,9.210440366976515,Reg,Lvl,AllPub,Inside,Gtl,5,6,1973,2000,CompShg,HdBoard,HdBoard,0.0,3,4,CBlock,2,4,No,BLQ,1084,Unf,0,92,1176,GasA,2,Y,SBrkr,1178,0,0,7.072421900537371,0,1,1,1,3,1,2,5,Typ,1,Attchd,1973.0,Unf,2,439,5,5,Y,224,0,0,0,0,0,3,3,Missing,0,11,2008,WD,Normal,11.964007453736912,35,8,2.0,0,2354,5890.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
719,60,96.0,9.26321741157695,Reg,Lvl,AllPub,Inside,Gtl,7,5,1993,1994,CompShg,Wd Sdng,ImStucc,651.0,2,4,PConc,2,4,Gd,GLQ,1173,Unf,0,138,1311,GasA,0,Y,SBrkr,1325,1093,0,7.791109510610028,1,0,2,1,3,1,2,9,Typ,1,Attchd,1993.0,RFn,3,983,5,5,Y,250,154,216,0,0,0,3,2,Missing,0,8,2008,WD,Normal,12.739640688812674,15,14,3.5,370,3729,16926.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
720,20,69.0,9.202409001649904,IR1,Lvl,AllPub,Inside,Gtl,5,6,1969,1969,CompShg,HdBoard,Plywood,0.0,3,4,CBlock,2,4,Gd,ALQ,523,Unf,0,448,971,GasA,4,Y,SBrkr,971,0,0,6.879355804460439,0,0,1,1,3,1,3,5,Typ,1,Attchd,1969.0,Unf,1,300,5,5,Y,0,0,0,0,0,0,3,2,Missing,0,5,2006,WD,Normal,11.7636919653883,37,37,1.5,0,1942,4855.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
