Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,YearsSinceRemod,TotalBath,TotalPorchSF,TotalSF,OverallQual_SF
618,45,RL,59.0,7227.0,Pave,Missing,Reg,HLS,AllPub,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,832,832,GasA,Gd,Y,SBrkr,832,0,0,832.0,0,0,1,0,2,1,Gd,4,Typ,0,Detchd,1962.0,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2008,WD,Normal,105500,54,54,1.0,0,1664,4992.0
619,20,RL,90.0,11694.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,452.0,Ex,TA,PConc,Ex,TA,Av,GLQ,48,Unf,0,1774,1822,GasA,Ex,Y,SBrkr,1828,0,0,1828.0,0,0,2,0,3,1,Gd,9,Typ,1,Attchd,2007.0,Unf,3,774,TA,TA,Y,0,108,0,0,260,0,Missing,Missing,Missing,0,7,2007,New,Partial,314813,0,0,2.0,368,3650,16452.0
620,60,RL,85.0,12244.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,226.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,871,Unf,0,611,1482,GasA,Ex,Y,SBrkr,1482,780,0,2262.0,1,0,2,1,4,1,Gd,10,Typ,2,Attchd,2003.0,Fin,3,749,TA,TA,Y,168,0,0,0,0,0,Missing,Missing,Missing,0,8,2008,WD,Normal,305000,5,5,3.5,0,3744,18096.0
621,30,RL,45.0,8248.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,41,Unf,0,823,864,GasA,TA,N,FuseF,864,0,0,864.0,1,0,1,0,2,1,TA,5,Typ,0,Missing,1980.0,Missing,0,0,Missing,Missing,N,0,0,100,0,0,0,Missing,Missing,Missing,0,9,2008,WD,Normal,67000,94,58,2.0,100,1728,2592.0
622,60,RL,90.0,10800.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,ALQ,956,Rec,182,384,1522,GasA,TA,Y,SBrkr,1548,1066,0,2614.0,0,0,2,1,4,1,TA,9,Typ,1,Attchd,1974.0,RFn,2,624,TA,TA,Y,38,243,0,0,0,0,Missing,Missing,Missing,0,6,2008,WD,Normal,240000,34,11,2.5,243,4136,15684.0
623,20,RL,71.0,7064.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,153.0,TA,TA,CBlock,TA,TA,No,BLQ,560,Unf,0,420,980,GasA,TA,Y,SBrkr,980,0,0,980.0,0,0,1,0,3,1,TA,6,Typ,0,Detchd,1986.0,Unf,2,484,TA,TA,Y,192,0,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,135000,32,32,1.0,0,1960,4900.0
624,160,FV,69.0,2117.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,420,Unf,0,336,756,GasA,Ex,Y,SBrkr,756,756,0,1512.0,0,0,2,1,2,1,Gd,4,Typ,1,Detchd,2000.0,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,168500,7,7,2.5,32,2268,9072.0
625,60,RL,80.0,10400.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,288.0,TA,TA,CBlock,TA,TA,No,Rec,247,Unf,0,485,732,GasA,Gd,Y,SBrkr,1012,778,0,1790.0,1,0,1,2,4,1,TA,8,Min2,1,Attchd,1972.0,RFn,2,484,TA,TA,Y,148,0,0,0,147,0,Missing,Missing,Missing,0,11,2006,WD,Normal,165150,34,34,3.0,147,2522,10740.0
626,20,RL,87.0,10000.0,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,261.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1116,1116,GasA,TA,Y,SBrkr,1116,0,0,1116.0,0,0,1,1,3,1,TA,5,Typ,0,Attchd,1962.0,Unf,2,440,TA,TA,Y,0,0,0,0,385,0,Missing,Missing,Missing,0,2,2010,WD,Normal,160000,48,48,1.5,385,2232,6696.0
627,20,RL,69.0,12342.0,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,978,978,GasA,TA,Y,SBrkr,1422,0,0,1422.0,0,0,1,0,3,1,TA,6,Min1,1,Attchd,1960.0,RFn,1,286,TA,TA,Y,0,0,36,0,0,0,Missing,GdWo,Shed,600,8,2007,WD,Normal,139900,47,29,1.0,36,2400,7110.0
628,80,RL,80.0,9600.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,164.0,TA,TA,CBlock,TA,TA,Av,BLQ,674,LwQ,132,350,1156,GasA,Ex,Y,SBrkr,1520,0,0,1520.0,1,0,1,0,3,1,TA,7,Typ,2,Basment,1955.0,RFn,1,364,TA,TA,Y,0,0,189,0,0,0,Missing,Missing,Missing,0,3,2010,WD,Normal,153000,55,38,2.0,189,2676,9120.0
629,60,RL,70.0,11606.0,Pave,Missing,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,5,5,1969,1969,Gable,CompShg,Plywood,Plywood,192.0,TA,TA,PConc,Gd,TA,Av,Rec,650,Unf,0,390,1040,GasA,TA,Y,SBrkr,1040,1040,0,2080.0,0,1,1,2,5,1,Fa,9,Typ,2,Attchd,1969.0,Unf,2,504,TA,TA,Y,335,0,0,0,0,0,Missing,Missing,Missing,0,9,2007,WD,Family,135000,38,38,2.5,0,3120,10400.0
630,80,RL,82.0,9020.0,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,259.0,TA,TA,CBlock,TA,TA,Gd,GLQ,624,Rec,336,288,1248,GasA,TA,Y,SBrkr,1350,0,0,1350.0,1,0,1,1,3,1,TA,6,Typ,0,Attchd,1964.0,RFn,2,520,TA,TA,Y,176,0,0,0,0,0,Missing,GdPrv,Missing,0,6,2008,WD,Normal,168500,44,44,2.5,0,2598,8100.0
631,70,RM,50.0,9000.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,636,636,GasA,TA,Y,FuseA,1089,661,0,1750.0,0,0,1,0,3,1,Ex,8,Typ,0,Detchd,1937.0,Unf,1,240,Fa,Po,N,0,0,293,0,0,0,Missing,MnPrv,Missing,0,6,2006,WD,Abnorml,124000,126,15,1.0,293,2386,8750.0
632,120,RL,34.0,4590.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1530,1554,GasA,Ex,Y,SBrkr,1554,0,0,1554.0,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2,627,TA,TA,Y,156,73,0,0,0,0,Missing,Missing,Missing,0,8,2007,WD,Normal,209500,1,1,2.0,73,3108,12432.0
633,20,RL,85.0,11900.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,209.0,TA,Gd,CBlock,TA,TA,No,ALQ,822,Unf,0,564,1386,GasA,TA,Y,SBrkr,1411,0,0,1411.0,0,0,2,0,3,1,TA,6,Typ,1,Attchd,1977.0,Fin,2,544,TA,TA,Y,192,0,0,0,0,0,Missing,Missing,Missing,0,4,2009,WD,Family,82500,32,32,2.0,0,2797,9877.0
634,20,RL,80.0,9250.0,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,BLQ,480,LwQ,468,108,1056,GasA,TA,Y,SBrkr,1056,0,0,1056.0,0,1,1,0,3,1,TA,6,Typ,0,Attchd,1954.0,Unf,1,260,TA,TA,Y,390,0,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD,Normal,139400,53,2,1.5,0,2112,5280.0
635,90,RL,64.0,6979.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,No,GLQ,1056,Unf,0,0,1056,GasA,Gd,Y,SBrkr,1056,0,0,1056.0,2,0,0,0,0,2,TA,4,Typ,0,Detchd,1980.0,Unf,2,576,TA,TA,Y,264,56,0,0,0,0,Missing,GdPrv,Shed,600,6,2010,WD,Normal,144000,30,30,2.0,56,2112,6336.0
636,190,RH,60.0,10896.0,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,0.0,Fa,TA,CBlock,TA,Fa,No,LwQ,256,Unf,0,1184,1440,GasA,Ex,Y,FuseA,1440,1440,515,2747.625,0,0,2,0,8,2,Fa,14,Typ,0,Missing,1980.0,Missing,0,0,Missing,Missing,N,0,110,0,0,0,0,Missing,Missing,Missing,0,3,2007,WD,Abnorml,200000,93,12,2.0,110,4320,16485.75
637,30,RM,51.0,6120.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,0,264,264,Grav,Fa,N,FuseA,800,0,0,800.0,0,0,1,0,1,1,Fa,4,Maj1,1,Missing,1980.0,Missing,0,0,Missing,Missing,N,0,0,0,0,0,0,Missing,Missing,Missing,0,1,2009,ConLw,Normal,60000,73,59,1.0,0,1064,1600.0
638,190,RM,50.0,6000.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,811,811,GasA,TA,Y,FuseA,811,576,0,1387.0,0,0,2,0,3,2,Gd,7,Typ,0,BuiltIn,1954.0,Unf,1,256,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,11,2009,WD,Normal,93000,55,55,2.0,0,2198,6935.0
639,30,RL,67.0,8777.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,796,796,GasA,Gd,Y,FuseA,796,0,0,796.0,0,0,1,0,2,1,TA,4,Typ,0,Missing,1980.0,Missing,0,0,Missing,Missing,P,328,0,164,0,0,0,Missing,MnPrv,Missing,0,5,2008,WD,Normal,85000,98,58,1.0,164,1592,3980.0
640,120,RL,53.0,3982.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154,Unf,0,366,1520,GasA,Ex,Y,SBrkr,1567,0,0,1567.0,1,0,2,0,1,1,Ex,7,Typ,1,Attchd,2006.0,Fin,3,648,TA,TA,Y,312,0,0,0,0,0,Missing,Missing,Missing,0,10,2006,New,Partial,264561,0,0,3.0,0,3087,12536.0
641,120,RL,62.0,12677.0,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218,Unf,0,300,1518,GasA,Ex,Y,SBrkr,1518,0,0,1518.0,0,0,1,1,1,1,Ex,6,Typ,1,Attchd,2003.0,RFn,2,588,TA,TA,Y,185,140,0,0,0,0,Missing,Missing,Missing,0,4,2008,WD,Normal,274000,5,4,1.5,140,3036,12144.0
642,60,FV,69.0,7050.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,738,Unf,0,319,1057,GasA,Ex,Y,SBrkr,1057,872,0,1929.0,1,0,2,1,3,1,Gd,7,Typ,1,Attchd,2001.0,Fin,2,650,TA,TA,Y,0,235,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD,Normal,226000,6,6,3.5,235,2986,13503.0
643,80,RL,75.0,13860.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410,Unf,0,542,1952,GasA,Gd,Y,SBrkr,2000,704,0,2704.0,1,0,2,1,4,1,Ex,9,Typ,3,Attchd,1972.0,Fin,2,538,TA,TA,Y,269,111,0,0,0,0,Missing,MnPrv,Missing,0,7,2009,WD,Normal,345000,37,14,3.5,111,4656,21632.0
644,60,RL,80.0,10793.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,263.0,TA,TA,CBlock,TA,TA,No,Rec,493,BLQ,287,0,780,GasA,Ex,Y,SBrkr,780,840,0,1620.0,0,0,2,1,4,1,TA,7,Min1,0,Attchd,1969.0,Fin,2,462,TA,TA,Y,208,0,0,0,0,0,Missing,GdWo,Missing,0,4,2007,WD,Normal,152000,38,38,2.5,0,2400,8100.0
645,20,FV,85.0,9187.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,162.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121,Unf,0,645,1766,GasA,Ex,Y,SBrkr,1766,0,0,1766.0,1,0,2,1,2,1,Ex,7,Typ,1,Attchd,2009.0,Fin,3,478,TA,TA,Y,195,130,0,0,0,0,Missing,Missing,Missing,0,10,2009,New,Partial,370878,0,0,3.5,130,3532,15894.0
646,20,RL,69.0,10530.0,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282,LwQ,35,664,981,GasA,TA,Y,SBrkr,981,0,0,981.0,1,0,1,1,3,1,TA,5,Typ,0,Detchd,1979.0,Unf,2,576,TA,TA,Y,0,312,40,0,0,0,Missing,Missing,Missing,0,3,2007,WD,Normal,143250,36,36,2.5,352,1962,5886.0
647,20,RL,60.0,7200.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Missing,Missing,Missing,Missing,0,Missing,0,0,42,GasA,Gd,Y,SBrkr,1048,0,0,1048.0,0,0,1,0,3,1,TA,7,Min1,0,Detchd,1950.0,Unf,2,420,TA,TA,Y,0,27,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD,Normal,98300,58,58,1.0,27,1090,5240.0
648,20,RL,85.0,10452.0,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,216.0,TA,TA,CBlock,TA,TA,Mn,Rec,500,Unf,0,594,1094,GasA,Ex,Y,SBrkr,1094,0,0,1094.0,0,0,1,0,3,1,TA,5,Typ,2,Attchd,1953.0,RFn,2,495,TA,TA,Y,0,0,0,0,287,0,Missing,Missing,Missing,0,6,2008,WD,Normal,155000,55,55,1.0,287,2188,6564.0
649,60,RL,70.0,7700.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,351.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,756,GasA,TA,Y,SBrkr,1051,788,0,1839.0,0,0,1,1,4,1,TA,7,Typ,1,Attchd,1966.0,Unf,2,442,TA,TA,Y,0,124,216,0,0,0,Missing,Missing,Missing,0,6,2010,WD,Normal,155000,44,44,1.5,340,2595,11034.0
650,180,RM,21.0,1936.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131,GLQ,499,0,630,GasA,Gd,Y,SBrkr,630,0,0,630.0,1,0,1,0,1,1,TA,3,Typ,0,Missing,1980.0,Missing,0,0,Missing,Missing,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,12,2007,WD,Normal,84500,37,37,2.0,0,1260,2520.0
651,60,FV,65.0,8125.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,813,813,GasA,Ex,Y,SBrkr,822,843,0,1665.0,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2007.0,RFn,2,562,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,5,2008,WD,Normal,205950,1,1,2.5,0,2478,11655.0
652,70,RL,60.0,9084.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,0,755,755,GasA,TA,Y,SBrkr,755,755,0,1510.0,1,0,1,0,4,1,TA,7,Typ,1,Detchd,1940.0,Unf,1,296,Fa,Po,P,120,0,0,0,0,0,Missing,MnPrv,Missing,0,10,2009,WD,Normal,108000,69,59,2.0,0,2265,6040.0
653,60,RL,70.0,8750.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,880,880,GasA,Ex,Y,SBrkr,909,807,0,1716.0,0,0,2,1,2,1,Gd,7,Typ,1,Attchd,1996.0,RFn,2,512,TA,TA,Y,0,120,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,191000,13,13,2.5,120,2596,12012.0
654,50,RM,60.0,10320.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,756,GasA,Ex,Y,SBrkr,756,713,0,1469.0,0,0,1,0,3,1,TA,7,Typ,0,Detchd,1906.0,Unf,1,216,TA,TA,Y,57,0,239,0,0,0,Missing,MnPrv,Missing,0,6,2008,WD,Normal,135000,102,13,1.0,239,2225,8814.0
655,20,RL,91.0,10437.0,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696,Unf,0,413,2052,GasA,Ex,Y,SBrkr,2113,0,0,2113.0,1,0,2,1,2,1,Gd,7,Typ,1,Attchd,1995.0,Fin,3,839,TA,TA,Y,236,46,0,0,0,0,Missing,Missing,Missing,0,8,2008,WD,Normal,350000,13,13,3.5,46,4165,16904.0
656,160,RM,21.0,1680.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,381.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,525,525,GasA,TA,Y,SBrkr,525,567,0,1092.0,0,0,1,1,3,1,TA,6,Typ,0,Detchd,1971.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,3,2010,WD,Family,88000,39,39,1.5,0,1617,6552.0
657,20,RL,72.0,10007.0,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806,Unf,0,247,1053,GasA,Ex,Y,SBrkr,1053,0,0,1053.0,1,0,1,1,3,1,Gd,5,Typ,0,Attchd,1959.0,RFn,1,312,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,8,2008,WD,Normal,145500,49,2,2.5,0,2106,5265.0
658,70,RL,60.0,7200.0,Pave,Missing,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,TA,Y,SBrkr,851,651,0,1502.0,0,0,1,1,3,1,TA,6,Typ,1,Attchd,1931.0,RFn,1,270,TA,TA,P,0,0,112,0,0,0,Missing,MnPrv,Missing,0,2,2008,WD,Normal,149000,77,8,1.5,112,2278,10514.0
659,50,RL,78.0,17503.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,912,912,GasA,TA,Y,SBrkr,912,546,0,1458.0,0,1,1,0,3,1,TA,6,Typ,1,Attchd,1948.0,Unf,1,330,TA,TA,Y,192,0,0,0,0,0,Missing,Missing,Missing,0,1,2010,WD,Abnorml,97500,62,60,1.5,0,2370,8748.0
660,20,RL,75.0,9937.0,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637,Unf,0,849,1486,GasA,Ex,Y,SBrkr,1486,0,0,1486.0,1,0,1,0,3,1,TA,7,Typ,0,Detchd,1968.0,Fin,2,480,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,3,2009,WD,Normal,167000,45,10,2.0,0,2972,7430.0
661,60,RL,69.0,12384.0,Pave,Missing,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,1976,Gable,CompShg,Plywood,Plywood,233.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,793,793,GasA,TA,Y,SBrkr,1142,793,0,1935.0,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1976.0,RFn,2,550,TA,TA,Y,0,113,252,0,0,0,Missing,Missing,Missing,0,11,2007,WD,Normal,197900,31,31,2.5,365,2728,13545.0
662,60,RL,52.0,17673.5,Pave,Missing,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,528.0,Gd,TA,PConc,Gd,Gd,No,GLQ,1361,Rec,180,88,1629,GasA,Ex,Y,SBrkr,1686,762,0,2448.0,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,1994.0,RFn,3,711,TA,TA,Y,517,76,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,402000,15,4,3.5,76,4077,19584.0
663,20,RL,120.0,13560.0,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0,Unf,0,1392,1392,GasA,Gd,Y,SBrkr,1392,0,0,1392.0,1,0,1,0,2,1,TA,5,Maj2,2,Attchd,1968.0,RFn,2,576,TA,TA,Y,0,0,240,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,110000,41,41,2.0,240,2784,8352.0
664,85,RL,90.0,10012.0,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920,Rec,180,38,1138,GasA,TA,Y,SBrkr,1181,0,0,1181.0,1,0,2,0,3,1,TA,6,Typ,0,Detchd,1974.0,RFn,2,588,TA,TA,Y,0,0,180,0,0,0,Missing,MnPrv,Missing,0,4,2008,WD,Normal,137500,36,36,3.0,180,2319,4724.0
