Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,YearsSinceRemod,TotalBath,TotalPorchSF,TotalSF,OverallQual_SF
694,30,RL,60.0,8.594339400592892,Pave,Missing,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1073,1073,GasA,Ex,Y,SBrkr,1073,0,0,6.97914527506881,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1968.0,Unf,1,326,TA,TA,Y,0,0,112,0,0,0,Missing,Missing,Missing,0,12,2006,WD,Abnorml,11.59433032142082,85,38,1.0,112,2146,5365.0
695,50,RM,51.0,8.71948076085107,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,0,927,927,GasA,TA,Y,SBrkr,1067,472,0,7.3395376954076745,0,0,1,1,3,1,TA,5,Typ,0,Detchd,1995.0,Unf,2,576,TA,TA,Y,112,0,0,0,0,0,Missing,MnPrv,Missing,0,4,2009,WD,Normal,11.860062063178267,73,59,1.5,0,2466,7695.0
696,20,RL,54.0,9.533293058509884,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,72.0,TA,TA,CBlock,Gd,Gd,No,GLQ,980,LwQ,40,92,1112,GasA,Gd,Y,SBrkr,1137,0,0,7.037027614686276,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1987.0,Unf,2,551,TA,TA,Y,125,0,0,0,0,0,Missing,Missing,Missing,0,7,2006,WD,Normal,12.07824495582233,19,19,3.0,0,2249,6822.0
697,30,RM,50.0,8.699681400989514,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,616,Unf,0,0,616,GasA,Gd,Y,SBrkr,616,0,0,6.424869023905388,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1921.0,Unf,1,205,TA,TA,Y,0,0,129,0,0,0,Missing,Missing,Missing,0,6,2006,WD,Normal,11.39640288460621,85,56,1.0,129,1232,3080.0
698,20,RL,57.0,8.76732914779405,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210,ALQ,551,219,980,GasA,Fa,Y,FuseA,1148,0,0,7.046647277848756,0,1,1,0,2,1,TA,6,Typ,0,Detchd,1952.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,9,2006,WD,Normal,11.724004532183379,54,54,1.5,0,2128,5740.0
699,20,RL,65.0,9.042040056544483,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553,BLQ,117,224,894,GasA,Ex,Y,SBrkr,894,0,0,6.796823718274855,1,0,1,0,3,1,TA,5,Typ,1,Detchd,1973.0,Unf,1,336,TA,TA,Y,416,144,0,0,0,0,Missing,MnPrv,Missing,0,4,2010,WD,Normal,11.83863282480007,45,1,2.0,144,1788,4470.0
700,120,FV,59.0,8.36240897761537,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16,Unf,0,1375,1391,GasA,Ex,Y,SBrkr,1391,0,0,7.238496840894365,0,0,2,0,2,1,Gd,5,Typ,0,Attchd,2004.0,RFn,2,530,TA,TA,Y,156,158,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD,Normal,12.185875040240456,4,4,2.0,158,2782,9737.0
701,20,RL,85.0,9.570250078424845,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,526,1800,GasA,Ex,Y,SBrkr,1800,0,0,7.496097345175956,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,2002.0,Fin,3,765,TA,TA,Y,270,78,0,0,0,0,Missing,Missing,Missing,0,5,2006,WD,Normal,12.652362948153474,4,4,3.0,78,3600,14400.0
702,20,RL,80.0,9.169622538697624,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,168.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1164,1164,GasA,TA,Y,SBrkr,1164,0,0,7.060476365999801,0,0,1,1,3,1,TA,6,Typ,0,Attchd,1969.0,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,7,2006,COD,Normal,11.849404844423074,37,37,1.5,0,2328,8148.0
703,60,RL,82.0,9.428591977209965,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,466.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1234,1234,GasA,Ex,Y,SBrkr,1264,1312,0,7.854381210652365,0,0,2,1,4,1,Ex,10,Typ,1,BuiltIn,2006.0,Fin,3,666,TA,TA,Y,324,100,0,0,0,0,Missing,Missing,Missing,0,7,2006,New,Partial,12.799178471909892,0,0,2.5,100,3810,20608.0
704,190,RM,76.0,8.939974177289633,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,0,360,360,GasA,Gd,Y,SBrkr,1032,780,0,7.502738210754851,0,0,2,0,4,2,Gd,8,Typ,1,Detchd,1999.0,Unf,2,672,TA,TA,N,344,0,40,0,0,0,Missing,MnPrv,Missing,0,5,2010,WD,Normal,11.849404844423074,110,14,2.0,40,2172,9060.0
705,20,RL,70.0,9.036106025364846,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712,Unf,0,761,1473,GasA,Ex,Y,SBrkr,1484,0,0,7.3031700512368,1,0,2,0,3,1,Gd,7,Typ,0,Attchd,2004.0,RFn,2,606,TA,TA,Y,0,35,0,144,0,0,Missing,Missing,Missing,0,5,2010,WD,Normal,12.269052139516223,6,5,3.0,179,2957,10388.0
706,190,RM,70.0,8.630700432209832,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,0.0,Fa,Fa,Slab,Missing,Missing,Missing,Missing,0,Missing,0,0,42,GasA,Fa,N,SBrkr,372,720,0,6.996681488176539,0,0,2,0,3,2,Fa,7,Mod,0,Missing,1980.0,Missing,0,0,Missing,Missing,N,0,0,0,0,0,0,Missing,Missing,Othr,3500,7,2010,WD,Normal,10.915106645867503,80,60,2.0,0,1134,4368.0
707,20,RL,69.0,9.779878201821505,Pave,Missing,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,351.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219,Unf,0,424,1643,GasA,TA,Y,SBrkr,1824,0,0,7.509335266016592,1,0,2,0,2,1,Gd,5,Typ,2,Attchd,1971.0,Unf,2,739,TA,TA,Y,380,48,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,12.618185607609803,36,5,3.0,48,3467,12768.0
708,120,RL,48.0,8.738895704934043,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863,Unf,0,461,1324,GasA,Ex,Y,SBrkr,1324,0,0,7.1891677384203225,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2006.0,Fin,2,550,TA,TA,Y,192,38,0,0,0,0,Missing,Missing,Missing,0,12,2009,WD,Normal,12.445093483000798,3,3,3.0,38,2648,10592.0
709,60,RL,65.0,9.107088742165708,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,7.284134806195205,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,2007.0,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,Missing,Missing,Missing,0,7,2007,New,Partial,12.09815887308463,0,0,2.5,24,2184,10192.0
710,20,RL,69.0,8.876684166614451,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,41.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,876,876,GasA,TA,Y,SBrkr,904,0,0,6.807934943699926,0,0,1,0,3,1,TA,6,Typ,0,Attchd,1966.0,Unf,1,408,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,12,2008,WD,Abnorml,11.60733523953139,42,42,1.0,0,1780,4520.0
711,30,RL,56.0,8.326274787396764,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,270,270,GasA,Gd,Y,SBrkr,729,0,0,6.593044534142437,0,0,1,0,2,1,TA,5,Maj2,0,Missing,1980.0,Missing,0,0,Missing,Missing,N,0,0,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD,Normal,10.859018228147887,73,5,1.0,0,999,2187.0
712,50,C (all),66.0,9.072571442231286,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0,Unf,0,859,859,GasA,Gd,Y,SBrkr,859,319,0,7.072421900537371,0,0,1,0,2,1,TA,7,Typ,0,Detchd,1964.0,RFn,1,384,TA,TA,N,68,0,98,0,0,0,Missing,Missing,Missing,0,1,2010,WD,Abnorml,11.54031687156214,110,60,1.0,98,2037,4712.0
713,120,RL,40.0,8.449342524508063,Pave,Missing,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,767,Unf,0,461,1228,GasA,Gd,Y,SBrkr,1228,0,0,7.113956109566034,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1988.0,Fin,2,472,TA,TA,Y,168,120,0,0,0,0,Missing,Missing,Missing,0,10,2008,WD,Normal,12.149507585033072,20,19,3.0,120,2456,9824.0
714,190,RL,60.0,9.197660318818809,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789,Unf,0,171,960,GasW,TA,N,SBrkr,960,0,0,6.8679744089702925,1,0,1,0,3,1,TA,6,Typ,0,Detchd,1970.0,Unf,2,576,TA,TA,Y,0,288,0,0,0,0,Missing,Missing,Missing,0,5,2006,WD,Normal,11.767575435251748,36,36,2.0,288,1920,3840.0
715,60,RL,69.0,9.511777409660299,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,533,Unf,0,192,725,GasA,Ex,Y,SBrkr,725,754,0,7.299797366758161,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,1976.0,RFn,2,475,TA,TA,Y,0,44,0,0,0,0,Missing,Missing,Missing,0,3,2010,WD,Normal,11.779136168550774,34,5,2.5,44,2204,8874.0
716,20,RL,78.0,9.224341891611996,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1064,1064,GasA,TA,Y,SBrkr,1350,0,0,7.208600337960199,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1974.0,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,8,2009,WD,Normal,12.013706813470414,35,35,2.0,0,2414,8100.0
717,70,RM,60.0,9.287394001418473,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,718,718,GasA,Ex,Y,SBrkr,1576,978,0,7.845807502637805,0,0,1,1,3,1,TA,8,Typ,0,Detchd,1996.0,Unf,2,704,TA,TA,P,0,48,143,0,0,0,Missing,Missing,Missing,0,7,2007,WD,Normal,11.979805470779858,117,9,1.5,191,3272,17878.0
718,20,RL,80.0,9.210440366976517,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,1084,Unf,0,92,1176,GasA,Gd,Y,SBrkr,1178,0,0,7.072421900537371,0,1,1,1,3,1,Gd,5,Typ,1,Attchd,1973.0,Unf,2,439,TA,TA,Y,224,0,0,0,0,0,Missing,MnPrv,Missing,0,11,2008,WD,Normal,11.964007453736912,35,8,2.0,0,2354,5890.0
719,60,RL,96.0,9.26321741157695,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173,Unf,0,138,1311,GasA,Ex,Y,SBrkr,1325,1093,0,7.791109510610028,1,0,2,1,3,1,Gd,9,Typ,1,Attchd,1993.0,RFn,3,983,TA,TA,Y,250,154,216,0,0,0,Missing,Missing,Missing,0,8,2008,WD,Normal,12.739640688812674,15,14,3.5,370,3729,16926.0
720,20,RL,69.0,9.202409001649903,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523,Unf,0,448,971,GasA,TA,Y,SBrkr,971,0,0,6.879355804460439,0,0,1,1,3,1,TA,5,Typ,1,Attchd,1969.0,Unf,1,300,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,5,2006,WD,Normal,11.763691965388299,37,37,1.5,0,1942,4855.0
721,120,RL,69.0,8.789355452209982,Pave,Missing,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148,Unf,0,594,1742,GasA,TA,Y,SBrkr,1742,0,0,7.463363045520021,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1985.0,RFn,2,564,TA,TA,Y,114,28,234,0,0,0,Missing,Missing,Missing,0,12,2006,WD,Normal,12.524530013005734,21,21,3.0,262,3484,13936.0
722,120,RM,69.0,8.395477432732141,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,6.744059186311348,1,0,1,0,1,1,Gd,3,Typ,0,Attchd,2004.0,RFn,2,420,TA,TA,Y,160,0,0,0,0,0,Missing,Missing,Missing,0,5,2010,WD,Normal,11.870606902224587,6,6,2.0,0,1696,5088.0
723,20,RL,70.0,9.002208578282412,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191,Unf,0,673,864,GasA,Ex,Y,SBrkr,864,0,0,6.762729506931879,0,0,1,0,3,1,TA,5,Typ,0,Detchd,1994.0,Unf,2,463,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,11.732069026983156,39,39,1.0,0,1728,3456.0
724,50,RL,60.0,9.00859131751613,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,941,941,GasA,Ex,Y,SBrkr,997,473,0,7.293697720601438,0,0,2,0,4,1,TA,7,Typ,0,Detchd,1958.0,Unf,1,548,TA,TA,Y,0,0,0,0,156,0,Missing,Missing,Missing,0,5,2008,WD,Normal,11.813037464800539,54,36,2.0,156,2411,5880.0
725,20,RL,86.0,9.494541392591309,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,0,464,1698,GasA,Ex,Y,SBrkr,1698,0,0,7.4377951216719325,1,0,2,0,3,1,Ex,8,Typ,1,Attchd,2007.0,Fin,3,768,TA,TA,Y,327,64,0,0,0,0,Missing,Missing,Missing,0,2,2009,WD,Normal,12.676079399771027,2,1,3.0,64,3396,15282.0
726,20,RL,60.0,8.848078421168667,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375,BLQ,239,250,864,GasA,TA,Y,SBrkr,864,0,0,6.762729506931879,0,0,1,0,3,1,Gd,5,Typ,0,Detchd,1989.0,Unf,2,660,TA,TA,Y,96,0,0,0,0,0,Missing,Missing,Shed,500,11,2009,WD,Normal,11.699413330633599,39,39,1.0,0,1728,3456.0
727,20,RL,69.0,9.779878201821505,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808,Unf,0,72,880,GasA,Ex,Y,SBrkr,1680,0,0,7.427144133408616,1,0,2,0,3,1,Gd,5,Typ,1,Attchd,1988.0,Fin,2,540,TA,TA,Y,292,44,0,182,0,0,Missing,Missing,Missing,0,12,2009,WD,Normal,12.310437165348775,21,2,3.0,226,2560,10080.0
728,20,RL,64.0,8.897682313454224,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,508,1232,GasA,Ex,Y,SBrkr,1232,0,0,7.117205503164344,1,0,2,0,2,1,Gd,6,Typ,0,Attchd,2007.0,RFn,2,632,TA,TA,Y,132,0,0,0,0,0,Missing,Missing,Missing,0,2,2009,WD,Normal,12.178192583415596,2,2,3.0,0,2464,8624.0
729,90,RL,85.0,9.348013177101256,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,95.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1584,1584,GasA,TA,Y,SBrkr,1776,0,0,7.482681828154651,1,0,2,0,4,2,TA,9,Typ,0,Detchd,1968.0,Unf,3,888,TA,TA,Y,0,25,0,0,0,0,Missing,Missing,Missing,0,7,2009,COD,Abnorml,11.608244735642321,51,51,3.0,25,3360,8880.0
730,30,RM,52.0,8.738895704934043,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152,Unf,0,628,780,GasA,TA,Y,FuseA,848,0,360,7.097548850614793,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1962.0,Unf,2,539,TA,TA,Y,0,23,112,0,0,0,Missing,Missing,Missing,0,1,2009,WD,Normal,11.542493975902508,84,59,1.0,135,1628,4832.0
731,120,RL,39.0,8.592300663903043,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180,Unf,0,415,1595,GasA,Ex,Y,SBrkr,1616,0,0,7.388327859577107,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1995.0,RFn,2,608,TA,TA,Y,237,152,0,0,0,0,Missing,Missing,Missing,0,3,2010,WD,Normal,12.373707715234994,15,14,3.0,152,3211,12928.0
732,80,RL,73.0,9.16858043772795,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786,Unf,0,82,868,GasA,Ex,Y,SBrkr,1146,0,0,7.044905117129371,1,0,2,0,3,1,Gd,6,Typ,1,Attchd,2003.0,Fin,2,438,TA,TA,Y,160,22,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD,Normal,12.141539457711714,4,4,3.0,22,2014,8022.0
733,60,RL,75.0,9.341807134718488,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252,Unf,0,901,1153,GasA,Ex,Y,SBrkr,1153,878,0,7.616775808698373,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,1998.0,Fin,2,541,TA,TA,Y,192,84,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD,Normal,12.312686874960354,10,9,2.5,84,3184,14217.0
734,20,RL,80.0,9.210440366976517,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,594,Unf,0,270,864,GasA,Ex,Y,SBrkr,1144,0,0,7.0431599159883405,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1961.0,RFn,1,264,TA,TA,Y,165,0,0,0,0,0,Missing,GdWo,Shed,400,3,2009,WD,Normal,11.786008995353765,48,26,2.0,0,2008,5720.0
735,20,RL,69.0,9.102643796520809,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,948,948,GasA,TA,Y,SBrkr,948,0,0,6.855408798609928,0,0,1,0,3,1,TA,6,Typ,0,Attchd,1968.0,Unf,1,300,TA,TA,Y,147,0,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD,Family,11.58989576532275,39,39,1.0,0,1896,4740.0
736,75,RM,60.0,9.287394001418473,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390,Unf,0,490,880,GasW,Fa,N,SBrkr,880,888,0,7.478169694159785,0,0,1,1,2,1,TA,6,Typ,2,Detchd,1914.0,Unf,2,320,TA,TA,N,0,341,0,0,0,0,Missing,Missing,Missing,0,10,2006,WD,Normal,12.001511614739405,92,36,1.5,341,2648,12376.0
737,90,RL,60.0,9.053101595549691,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,0.0,TA,TA,CBlock,Missing,Missing,Missing,Missing,0,Missing,0,0,42,GasA,Gd,N,FuseF,1040,0,0,6.947937068614969,0,0,2,0,2,2,TA,6,Typ,0,Detchd,1949.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,7,2006,WD,Normal,11.44572741040675,56,56,2.0,0,1082,3120.0
738,60,RL,72.0,9.25569607369698,Pave,Missing,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,893,893,GasA,Ex,Y,SBrkr,901,900,0,7.496652438168283,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,2005.0,Fin,3,800,TA,TA,Y,0,116,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD,Normal,12.3879816172226,1,1,2.5,116,2694,14408.0
