Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,YearsSinceRemod,TotalBath,TotalPorchSF,TotalSF,OverallQual_SF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_Missing,Alley_Pave,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE
606,60,85.0,0.9418423472100946,Reg,Lvl,AllPub,Inside,Gtl,7,6,1965,1990,CompShg,HdBoard,HdBoard,176.0,3,4,CBlock,4,4,No,BLQ,454,Unf,0,314,-0.7095366450709305,GasA,4,Y,SBrkr,0.06048121560854079,1.0381059200268772,0,1.0157744061106584,0,0,2,1,3,1,3,7,Typ,3,Attchd,1965.0,Unf,2,486,5,5,Y,0,42,0,0,189,0,3,2,Missing,0,10,2009,WD,Normal,12.230770136157428,0.2464320863578519,19,2.5,231,2754,0.9200363766065969,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
607,20,82.0,0.7509990753539265,IR2,Low,AllPub,Corner,Mod,5,5,1996,1996,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,2,4,No,GLQ,732,Unf,0,308,-0.02577866750628962,GasA,2,Y,SBrkr,-0.3173114853179513,-0.7951632272572445,0,-0.9775382394954849,1,0,1,0,3,1,2,6,Typ,0,Detchd,2000.0,Unf,2,576,5,5,Y,168,0,0,0,0,0,3,0,Missing,0,11,2009,WD,Normal,11.93164237875414,-0.778707272884462,13,2.0,0,2080,-0.9276710339006883,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
608,20,78.0,-0.2745051799592276,Reg,Bnk,AllPub,Inside,Mod,5,8,1948,2002,CompShg,MetalSd,MetalSd,0.0,3,2,CBlock,4,1,No,GLQ,603,Unf,0,293,-0.38776818504051125,GasA,0,Y,SBrkr,-0.13100275609392778,1.2580982177009719,0,1.0497272362765164,1,0,3,0,3,1,0,8,Typ,0,Attchd,1948.0,Unf,1,230,5,5,Y,103,0,0,0,0,0,3,2,Missing,0,8,2006,WD,Normal,12.323860125621126,0.7093982485963163,4,4.0,0,2904,0.10001270166070683,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
609,70,78.0,0.6984124378056191,Reg,HLS,AllPub,Inside,Mod,8,6,1934,1998,CompShg,BrkFace,Wd Sdng,0.0,3,4,PConc,2,4,Mn,BLQ,428,Unf,0,537,-0.21431487455536338,GasA,4,Y,SBrkr,2.011547629982342,2.0784861611106162,0,2.016293544618181,0,0,2,1,4,1,3,10,Typ,2,Basment,1934.0,Unf,2,380,5,5,Y,0,0,0,0,0,0,3,2,Missing,0,9,2007,WD,Alloca,12.791358964949923,1.2054334224232424,9,2.5,0,4159,2.6354613558629008,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
610,20,61.0,-0.23475830030735947,Reg,Lvl,AllPub,Inside,Gtl,4,5,1961,1961,CompShg,VinylSd,VinylSd,192.0,3,1,CBlock,4,4,Mn,Rec,903,Unf,0,126,-0.053430644540153775,GasA,2,Y,SBrkr,-0.3457753189493993,-0.7951632272572445,0,-1.010294254562049,1,0,1,0,3,1,3,5,Typ,0,Attchd,1961.0,Unf,1,261,5,5,Y,64,0,39,0,0,0,3,2,Missing,0,4,2007,WD,Normal,11.682676678340282,0.3125701095347754,46,2.0,39,2058,-1.1578382176503892,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
611,60,69.0,0.4875431886506397,Reg,Lvl,AllPub,Inside,Gtl,9,5,2000,2000,CompShg,VinylSd,VinylSd,204.0,2,4,PConc,0,4,Mn,GLQ,904,Unf,0,536,0.9797477700887706,GasA,0,Y,SBrkr,0.8108913749830798,0.7562407886319434,0,1.2646150070491413,1,0,2,1,3,1,0,8,Typ,2,Attchd,2000.0,Fin,3,736,5,5,Y,253,142,0,0,0,0,3,2,Missing,0,5,2009,WD,Normal,12.653961664405363,-0.910983319238309,9,3.5,142,3593,2.082550519622844,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
612,80,69.0,0.35385053212859435,IR1,Lvl,AllPub,FR2,Gtl,6,6,1978,1978,CompShg,HdBoard,HdBoard,233.0,3,4,CBlock,2,4,Av,ALQ,605,Unf,0,427,-0.04588919625819082,GasA,4,Y,SBrkr,-0.3380124552317316,-0.7951632272572445,0,-1.0013262313280662,0,1,2,0,3,1,3,6,Typ,1,Attchd,1978.0,Unf,2,564,5,5,Y,0,0,0,0,0,0,3,3,Shed,500,7,2007,WD,Normal,11.90497430948018,-0.24960308746907417,29,2.5,0,2064,-0.7170383343806668,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
613,60,69.0,0.6469252895742892,Reg,Lvl,AllPub,Inside,Gtl,8,5,2001,2001,CompShg,VinylSd,VinylSd,108.0,2,4,PConc,2,4,Av,GLQ,990,Unf,0,309,0.6252997008365118,GasA,0,Y,SBrkr,0.35288241564068873,0.5179157994850077,0,0.8335870406660651,1,0,2,1,3,1,0,7,Typ,1,BuiltIn,2001.0,RFn,2,531,5,5,Y,160,122,0,0,0,0,3,2,Missing,0,11,2009,WD,Normal,12.47419338657158,-0.9440523308267706,8,3.5,122,3171,1.1480802468530718,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
614,20,70.0,-0.11184849779357538,Reg,Lvl,AllPub,Inside,Gtl,5,5,2007,2007,CompShg,VinylSd,VinylSd,0.0,3,4,PConc,2,4,No,ALQ,206,Unf,0,914,0.1753266200127224,GasA,0,Y,SBrkr,-0.1103017861801474,-0.7951632272572445,0,-0.749237656920428,0,0,1,0,3,1,3,6,Typ,0,Missing,1980.0,Missing,0,0,3,3,Y,0,30,0,0,0,0,3,2,Missing,0,12,2007,New,Partial,11.898194668458824,-1.2086044235344646,0,1.0,30,2240,-0.8427384937716473,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
615,180,21.0,-3.893921422921548,Reg,Lvl,AllPub,Inside,Gtl,4,6,1972,1972,CompShg,CemntBd,CmentBd,0.0,3,4,CBlock,2,4,Av,LwQ,150,GLQ,480,0,-1.0564432660412262,GasA,0,Y,SBrkr,-1.378236193399196,-0.7951632272572445,0,-2.521236139616651,1,0,1,0,1,1,3,3,Typ,0,Missing,1980.0,Missing,0,0,3,3,Y,96,24,0,0,0,0,3,2,Missing,0,5,2010,WD,Normal,11.231901180182517,0.048018016827081476,38,2.0,24,1260,-1.4967190527652623,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
616,85,80.0,-0.010590611286299857,Reg,Lvl,AllPub,Inside,Gtl,6,7,1963,1963,CompShg,MetalSd,MetalSd,156.0,3,2,PConc,4,4,Gd,GLQ,763,Unf,0,173,-0.28721554128100524,GasA,0,Y,SBrkr,-0.28108478796883557,-0.7951632272572445,0,-0.9363457909461927,1,0,1,0,3,1,2,6,Typ,0,Attchd,1963.0,RFn,2,480,5,5,Y,120,0,0,0,0,0,3,3,Missing,0,5,2010,WD,Abnorml,11.83138646878959,0.34563912112323714,47,2.0,0,1990,-0.6890105961380832,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
617,60,69.0,-0.25746183601248407,IR1,Lvl,AllPub,Inside,Gtl,6,5,2002,2003,CompShg,VinylSd,VinylSd,0.0,2,4,PConc,2,4,No,GLQ,457,Unf,0,326,-0.6718294036611158,GasA,0,Y,SBrkr,-0.9202272340568051,0.8135304494845723,0,0.16930249147794305,1,0,2,1,3,1,2,7,Typ,1,Attchd,2002.0,Fin,2,393,5,5,Y,100,75,0,0,0,0,3,2,Missing,0,6,2006,WD,Normal,12.118339189722551,-1.0763283771806176,3,3.5,75,2292,-0.10934600975737901,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
618,45,59.0,-0.44143457828008764,Reg,HLS,AllPub,Corner,Mod,6,6,1954,1954,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,4,4,No,Unf,0,Unf,0,832,-0.5486524150557209,GasA,2,Y,SBrkr,-0.8555367030762413,-0.7951632272572445,0,-1.664861656739856,0,0,1,0,2,1,2,4,Typ,0,Detchd,1962.0,Unf,2,528,5,5,Y,0,0,0,0,0,0,3,2,Missing,0,6,2008,WD,Normal,11.56647571052632,0.5771222022424692,54,1.0,0,1664,-0.9718359547677895,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
619,20,90.0,0.6114783804128615,Reg,Lvl,AllPub,Inside,Gtl,9,5,2007,2007,CompShg,CemntBd,CmentBd,452.0,0,4,PConc,0,4,Av,GLQ,48,Unf,0,1774,1.940025517992053,GasA,0,Y,SBrkr,1.7217340511894168,-0.7951632272572445,0,0.7602858371487626,0,0,2,0,3,1,2,9,Typ,1,Attchd,2007.0,Unf,3,774,5,5,Y,0,108,0,0,260,0,3,2,Missing,0,7,2007,New,Partial,12.659737267217572,-1.2086044235344646,0,2.0,368,3650,1.4614813199292327,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
620,60,85.0,0.7120354699248559,Reg,Lvl,AllPub,Inside,Gtl,8,5,2003,2003,CompShg,VinylSd,VinylSd,226.0,2,4,PConc,2,4,Gd,GLQ,871,Unf,0,611,1.0853280460362518,GasA,0,Y,SBrkr,0.826417102418415,0.9922741913447741,0,1.4168314860124729,1,0,2,1,4,1,2,10,Typ,2,Attchd,2003.0,Fin,3,749,5,5,Y,168,0,0,0,0,0,3,2,Missing,0,8,2008,WD,Normal,12.628070334272698,-1.0432593655921558,5,3.5,0,3744,1.8105540598595908,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
621,30,45.0,-0.15232140732144994,Reg,Lvl,AllPub,Inside,Gtl,3,3,1914,1950,CompShg,Stucco,Stucco,0.0,3,4,BrkTil,4,4,No,BLQ,41,Unf,0,823,-0.4682103000481161,GasA,4,N,FuseF,-0.7727328234211197,-0.7951632272572445,0,-1.548626339054797,1,0,1,0,2,1,3,5,Typ,0,Missing,1980.0,Missing,0,0,3,3,N,0,0,100,0,0,0,3,2,Missing,0,9,2008,WD,Normal,11.112462823634855,1.899882665780939,58,2.0,100,1728,-1.481431195542035,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
622,60,90.0,0.43747458363975145,Reg,Lvl,AllPub,Inside,Gtl,6,7,1974,1997,CompShg,HdBoard,HdBoard,0.0,3,4,CBlock,4,4,No,ALQ,956,Rec,182,384,1.185880689795758,GasA,4,Y,SBrkr,0.9972001042071033,1.6476679114988477,0,1.86262195681056,0,0,2,1,4,1,3,9,Typ,1,Attchd,1974.0,RFn,2,624,5,5,Y,38,243,0,0,0,0,3,2,Missing,0,6,2008,WD,Normal,12.388398368982116,-0.08425802952676548,11,2.5,243,4136,1.2984108428814742,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
623,20,71.0,-0.49134379624169244,Reg,Lvl,AllPub,Inside,Gtl,5,6,1977,1977,CompShg,Plywood,Plywood,153.0,3,4,CBlock,4,4,No,BLQ,560,Unf,0,420,-0.17660763314554864,GasA,4,Y,SBrkr,-0.4725687596713042,-0.7951632272572445,0,-1.160589198404123,0,0,1,0,3,1,3,6,Typ,0,Detchd,1986.0,Unf,2,484,5,5,Y,192,0,0,0,0,0,3,2,Missing,0,7,2009,WD,Normal,11.81303746480054,-0.15039605270368897,32,1.0,0,1960,-0.9913704389974689,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
624,160,69.0,-3.1273092091897783,Reg,Lvl,AllPub,Inside,Gtl,6,5,2000,2000,CompShg,MetalSd,MetalSd,513.0,2,4,PConc,2,4,No,GLQ,420,Unf,0,336,-0.7397024381987823,GasA,0,Y,SBrkr,-1.052195917257155,0.9372761169262505,0,0.1754225791272941,0,0,2,1,2,1,2,4,Typ,1,Detchd,2000.0,Unf,2,440,5,5,Y,0,32,0,0,0,0,3,2,Missing,0,6,2007,WD,Normal,12.034696963475044,-0.9771213424152324,7,2.5,32,2268,-0.10552404545157218,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
625,60,80.0,0.3549026564172274,Reg,Lvl,AllPub,Inside,Gtl,6,5,1972,1972,CompShg,VinylSd,VinylSd,288.0,3,4,CBlock,4,4,No,Rec,247,Unf,0,485,-0.8000340244544859,GasA,2,Y,SBrkr,-0.3897648800161826,0.9876910184765638,0,0.6955469289880689,1,0,1,2,4,1,3,8,Min2,1,Attchd,1972.0,RFn,2,484,5,5,Y,148,0,0,0,147,0,3,2,Missing,0,11,2006,WD,Normal,12.014615485902029,-0.08425802952676548,34,3.0,147,2522,0.24864464688652843,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
626,20,87.0,0.2690921174987637,IR1,Lvl,AllPub,Corner,Gtl,6,6,1962,1962,CompShg,Wd Sdng,Wd Sdng,261.0,3,4,CBlock,4,4,No,Unf,0,Unf,0,1116,0.1652713556367718,GasA,4,Y,SBrkr,-0.1206522711370376,-0.7951632272572445,0,-0.7602600212879373,0,0,1,1,3,1,3,5,Typ,0,Attchd,1962.0,Unf,2,440,5,5,Y,0,0,0,0,385,0,3,2,Missing,0,2,2010,WD,Normal,11.982935344196433,0.37870813271169884,48,1.5,385,2232,-0.6100233338180752,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
627,20,69.0,0.7294777355745357,IR1,Lvl,AllPub,Inside,Gtl,5,5,1960,1978,CompShg,Wd Sdng,Wd Sdng,0.0,3,4,CBlock,4,4,No,Unf,0,Unf,0,978,-0.18163526533352395,GasA,4,Y,SBrkr,0.6711598280650621,-0.7951632272572445,0,-0.013679775212000232,0,0,1,0,3,1,3,6,Min1,1,Attchd,1960.0,RFn,1,286,5,5,Y,0,0,36,0,0,0,3,1,Shed,600,8,2007,WD,Normal,11.848690308590855,0.34563912112323714,29,1.0,36,2400,-0.5221181547845178,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
628,80,80.0,0.17977851148184237,Reg,Lvl,AllPub,Inside,Gtl,6,6,1955,1972,CompShg,AsbShng,AsbShng,164.0,3,4,CBlock,4,4,Av,BLQ,674,LwQ,132,350,0.2658239993962778,GasA,0,Y,SBrkr,0.924746709508872,-0.7951632272572445,0,0.19168367494581953,1,0,1,0,3,1,3,7,Typ,2,Basment,1955.0,RFn,1,364,5,5,Y,0,0,189,0,0,0,3,2,Missing,0,3,2010,WD,Normal,11.938199736300923,0.610191213830931,38,2.0,189,2676,-0.09533214063608726,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
629,60,70.0,0.5949515616503332,IR1,HLS,AllPub,Inside,Sev,5,5,1969,1969,CompShg,Plywood,Plywood,192.0,3,4,PConc,2,4,Av,Rec,650,Unf,0,390,-0.02577866750628962,GasA,4,Y,SBrkr,-0.3173114853179513,1.5880866642121136,0,1.1583018889145869,0,1,1,2,5,1,1,9,Typ,2,Attchd,1969.0,Unf,2,504,5,5,Y,335,0,0,0,0,0,3,2,Missing,0,9,2007,WD,Family,11.81303746480054,0.048018016827081476,38,2.5,0,3120,0.17645198777684365,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
630,80,82.0,0.04343330056633667,Reg,Lvl,AllPub,Corner,Gtl,6,5,1964,1964,WdShngl,Plywood,Wd Sdng,259.0,3,4,CBlock,4,4,Gd,GLQ,624,Rec,336,288,0.4970950800431416,GasA,4,Y,SBrkr,0.4848510988410387,-0.7951632272572445,0,-0.1737822277943947,1,0,1,1,3,1,3,6,Typ,0,Attchd,1964.0,RFn,2,520,5,5,Y,176,0,0,0,0,0,3,0,Missing,0,6,2008,WD,Normal,12.034696963475044,0.2464320863578519,44,2.5,0,2598,-0.3119101179651416,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
631,70,50.0,0.03857678355563009,Reg,Lvl,AllPub,Corner,Gtl,5,6,1880,1991,CompShg,VinylSd,VinylSd,0.0,3,4,BrkTil,1,0,No,Unf,0,Unf,0,636,-1.0413603694773004,GasA,4,Y,FuseA,-0.1905180445960464,0.719575405686261,0,0.6258996282239138,0,0,1,0,3,1,0,8,Typ,0,Detchd,1937.0,Unf,1,240,1,4,N,0,0,293,0,0,0,3,3,Missing,0,6,2006,WD,Abnorml,11.728044909070784,2.9580910366117146,15,1.0,293,2386,-0.17389474025545013,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
632,120,34.0,-1.434536796449009,Reg,Lvl,AllPub,Inside,Gtl,8,5,2006,2006,CompShg,VinylSd,VinylSd,108.0,2,4,PConc,2,1,Mn,GLQ,24,Unf,0,1530,1.2663228048033626,GasA,0,Y,SBrkr,1.0127258316424386,-0.7951632272572445,0,0.259852320563103,0,0,2,0,2,1,2,6,Typ,1,Attchd,2006.0,RFn,2,627,5,5,Y,156,73,0,0,0,0,3,2,Missing,0,8,2007,WD,Normal,12.252483791602629,-1.1755354119460029,1,2.0,73,3108,0.6079092916323715,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
633,20,85.0,0.6496849101203191,Reg,Lvl,AllPub,Inside,Gtl,7,5,1977,1977,CompShg,Plywood,Plywood,209.0,3,2,CBlock,4,4,No,ALQ,822,Unf,0,564,0.8440017010134374,GasA,4,Y,SBrkr,0.6426959944336141,-0.7951632272572445,0,-0.037608314787291736,0,0,2,0,3,1,3,6,Typ,1,Attchd,1977.0,Fin,2,544,5,5,Y,192,0,0,0,0,0,3,2,Missing,0,4,2009,WD,Family,11.320565693461432,-0.15039605270368897,32,2.0,0,2797,0.06540269155812266,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
634,20,80.0,0.09852198665548527,Reg,Lvl,AllPub,Corner,Gtl,5,7,1954,2005,CompShg,Wd Sdng,Wd Sdng,0.0,3,4,CBlock,4,4,No,BLQ,480,LwQ,468,108,0.014442389997512786,GasA,4,Y,SBrkr,-0.2759095454903905,-0.7951632272572445,0,-0.9305058211164139,0,1,1,0,3,1,3,6,Typ,0,Attchd,1954.0,Unf,1,260,5,5,Y,390,0,0,0,0,0,3,2,Missing,0,7,2007,WD,Normal,11.84510995088398,0.5440531906540076,2,1.5,0,2112,-0.91068452587488,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
635,90,64.0,-0.5178288104428314,Reg,Lvl,AllPub,Inside,Gtl,6,5,1980,1980,CompShg,Plywood,Plywood,0.0,3,4,CBlock,4,4,No,GLQ,1056,Unf,0,0,0.014442389997512786,GasA,2,Y,SBrkr,-0.2759095454903905,-0.7951632272572445,0,-0.9305058211164139,2,0,0,0,0,2,3,4,Typ,0,Detchd,1980.0,Unf,2,576,5,5,Y,264,56,0,0,0,0,3,0,Shed,600,6,2010,WD,Normal,11.87757552297847,-0.21653407588061244,30,2.0,56,2112,-0.686462619934212,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
